age,workclass,fnlwgt,educational-num,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income,log_capital_gain,log_capital_loss,Private_Workclass,education_label,marital_label,white_collar_label,gender_male,native_country_label,high_income
23,Private,277328,10,3,1,Male,0,0,32,Cuba,<=50K,0.0,0.0,True,0,0,0,True,0,True
45,Private,206947,9,1,1,Female,0,0,50,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
22,Local-gov,111697,13,3,1,Female,0,0,30,United-States,<=50K,0.0,0.0,False,1,0,1,False,1,True
40,Private,222596,13,0,1,Male,0,0,60,United-States,>50K,0.0,0.0,True,1,1,1,True,1,False
50,Private,193720,13,0,1,Male,7688,0,40,United-States,>50K,8.94754601503218,0.0,True,1,1,1,True,1,False
41,?,277390,13,5,1,Female,0,0,30,United-States,>50K,0.0,0.0,False,1,1,0,False,1,False
33,Private,185480,13,1,1,Female,0,0,45,United-States,<=50K,0.0,0.0,True,1,0,1,False,1,True
25,Local-gov,125863,13,3,1,Male,0,0,35,United-States,<=50K,0.0,0.0,False,1,0,1,True,1,True
29,Private,128604,9,0,0,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
37,Private,337778,7,1,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
32,Private,182714,9,1,1,Female,0,0,45,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
18,Local-gov,146586,9,3,1,Male,0,0,60,United-States,<=50K,0.0,0.0,False,0,0,0,True,1,True
40,Self-emp-not-inc,155106,5,0,1,Male,0,0,40,United-States,>50K,0.0,0.0,False,0,1,0,True,1,False
50,Private,109277,9,0,1,Male,0,0,40,United-States,>50K,0.0,0.0,True,0,1,0,True,1,False
31,Private,255004,13,1,1,Male,0,1741,38,United-States,<=50K,0.0,7.462789157412448,True,1,0,1,True,1,True
38,Private,201328,13,0,1,Male,0,0,50,United-States,>50K,0.0,0.0,True,1,1,1,True,1,False
23,Private,154210,10,2,0,Male,0,0,14,Puerto-Rico,<=50K,0.0,0.0,True,0,0,1,True,0,True
61,Private,255978,9,1,1,Male,0,0,50,United-States,<=50K,0.0,0.0,True,0,0,1,True,1,True
58,Self-emp-not-inc,203039,5,1,1,Male,0,0,40,United-States,<=50K,0.0,0.0,False,0,0,0,True,1,True
50,Private,98954,10,0,1,Male,0,0,40,United-States,>50K,0.0,0.0,True,0,1,0,True,1,False
49,Private,192323,9,0,1,Male,0,0,40,United-States,>50K,0.0,0.0,True,0,1,0,True,1,False
33,State-gov,65018,14,0,0,Male,0,0,20,China,<=50K,0.0,0.0,False,1,1,1,True,0,True
56,Private,371064,5,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
71,Private,187493,9,0,1,Male,0,0,40,United-States,>50K,0.0,0.0,True,0,1,0,True,1,False
31,Private,150309,13,1,1,Female,0,0,70,United-States,<=50K,0.0,0.0,True,1,0,1,False,1,True
22,Private,460835,9,3,1,Male,0,0,55,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
53,Private,158993,9,4,1,Female,0,0,38,United-States,<=50K,0.0,0.0,True,0,0,0,False,1,True
19,Private,306225,9,3,1,Male,0,0,25,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
32,Private,279173,13,1,1,Male,0,0,45,United-States,<=50K,0.0,0.0,True,1,0,1,True,1,True
47,Private,276087,11,0,1,Male,0,0,26,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
31,Private,103596,9,0,1,Male,0,0,55,United-States,>50K,0.0,0.0,True,0,1,1,True,1,False
59,Private,31137,9,0,1,Male,0,0,40,United-States,>50K,0.0,0.0,True,0,1,0,True,1,False
41,Self-emp-not-inc,38876,11,0,1,Male,0,0,60,United-States,<=50K,0.0,0.0,False,0,1,0,True,1,True
28,Private,306830,12,0,1,Male,0,0,40,Nicaragua,<=50K,0.0,0.0,True,0,1,0,True,0,True
26,Private,195994,13,1,1,Female,0,0,40,United-States,<=50K,0.0,0.0,True,1,0,1,False,1,True
59,Private,170104,13,0,1,Male,0,1977,50,United-States,>50K,0.0,7.589841512182657,True,1,1,1,True,1,False
44,Private,90688,9,1,0,Female,0,0,45,Laos,<=50K,0.0,0.0,True,0,0,0,False,0,True
36,Private,33983,11,1,1,Male,0,0,42,United-States,>50K,0.0,0.0,True,0,0,1,True,1,False
62,?,73091,4,1,1,Male,0,0,40,United-States,<=50K,0.0,0.0,False,0,0,0,True,1,True
25,Private,193773,9,1,1,Female,0,0,35,United-States,<=50K,0.0,0.0,True,0,0,0,False,1,True
51,Private,111721,9,0,1,Male,0,0,35,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
44,Local-gov,117012,14,5,1,Female,0,1887,40,United-States,>50K,0.0,7.543273346705446,False,1,1,1,False,1,False
57,Private,453233,6,1,1,Male,0,0,55,United-States,<=50K,0.0,0.0,True,0,0,1,True,1,True
23,?,329174,10,1,1,Male,0,0,40,United-States,<=50K,0.0,0.0,False,0,0,0,True,1,True
59,Local-gov,171328,6,4,1,Female,0,0,30,United-States,<=50K,0.0,0.0,False,0,0,0,False,1,True
72,Self-emp-inc,473748,10,0,1,Male,0,0,25,United-States,>50K,0.0,0.0,False,0,1,1,True,1,False
30,Private,176410,11,3,1,Female,7298,0,16,United-States,>50K,8.895492631451633,0.0,True,0,1,1,False,1,False
23,Local-gov,197918,10,3,1,Male,0,0,40,United-States,>50K,0.0,0.0,False,0,0,0,True,1,False
53,Self-emp-not-inc,174102,4,0,1,Male,4386,0,50,Greece,>50K,8.386400901166214,0.0,False,0,1,1,True,0,False
42,Private,136419,9,0,1,Male,0,0,50,United-States,>50K,0.0,0.0,True,0,1,0,True,1,False
46,Private,188161,9,3,1,Female,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,0,False,1,True
23,Private,44064,10,1,1,Male,0,2559,40,United-States,>50K,0.0,7.847762537473608,True,0,0,0,True,1,False
22,Private,227626,9,1,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
25,Private,197728,10,3,1,Female,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
25,Private,315643,9,0,1,Male,0,0,30,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
38,State-gov,272944,9,1,1,Male,0,0,40,United-States,<=50K,0.0,0.0,False,0,0,0,True,1,True
27,Private,255582,9,1,1,Female,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,0,False,1,True
54,?,55139,13,0,1,Male,0,0,43,United-States,<=50K,0.0,0.0,False,1,1,0,True,1,True
51,Private,55507,9,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
50,Private,195690,9,0,1,Male,0,0,45,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
54,State-gov,198741,10,0,1,Male,0,0,40,United-States,>50K,0.0,0.0,False,0,1,0,True,1,False
25,Private,340288,5,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
40,Local-gov,55363,9,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,False,0,1,0,True,1,True
37,Self-emp-not-inc,137314,9,0,1,Male,0,0,60,United-States,<=50K,0.0,0.0,False,0,1,1,True,1,True
44,Private,147110,10,3,1,Male,14344,0,40,United-States,>50K,9.571156728415465,0.0,True,0,0,1,True,1,False
25,State-gov,104097,14,1,1,Male,0,0,40,United-States,<=50K,0.0,0.0,False,1,0,1,True,1,True
29,Private,203697,13,3,1,Male,0,0,75,United-States,<=50K,0.0,0.0,True,1,1,1,True,1,True
58,Private,156040,12,0,1,Male,0,1848,40,United-States,>50K,0.0,7.522400231387125,True,0,1,0,True,1,False
34,Private,181372,7,5,1,Female,0,0,23,United-States,<=50K,0.0,0.0,True,0,1,0,False,1,True
46,Federal-gov,83610,13,0,1,Male,0,0,40,United-States,>50K,0.0,0.0,False,1,1,1,True,1,False
48,Private,345006,13,1,1,Female,0,0,45,Mexico,<=50K,0.0,0.0,True,1,0,1,False,0,True
38,Self-emp-not-inc,282461,4,0,1,Male,0,0,35,United-States,>50K,0.0,0.0,False,0,1,1,True,1,False
25,Private,241626,9,3,1,Male,0,0,30,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
54,Private,20795,9,1,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
23,Local-gov,185575,13,3,1,Female,0,0,40,United-States,<=50K,0.0,0.0,False,1,0,1,False,1,True
25,Private,38488,9,3,1,Female,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
24,Local-gov,161092,9,3,1,Male,0,0,40,United-States,<=50K,0.0,0.0,False,0,0,0,True,1,True
31,Local-gov,206609,13,1,1,Male,0,1876,40,United-States,<=50K,0.0,7.537430036586509,False,1,0,0,True,1,True
38,Private,323269,10,5,1,Female,0,0,40,United-States,<=50K,0.0,0.0,True,0,1,0,False,1,True
40,Private,117915,9,0,1,Male,0,0,45,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
41,Private,32121,9,0,1,Male,0,0,40,United-States,>50K,0.0,0.0,True,0,1,0,True,1,False
20,Private,210781,10,3,1,Female,0,0,20,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
46,Private,64563,14,0,1,Male,0,1887,45,United-States,>50K,0.0,7.543273346705446,True,1,1,1,True,1,False
21,Private,164019,10,3,1,Male,0,0,10,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
68,?,53850,4,0,0,Male,0,0,40,United-States,<=50K,0.0,0.0,False,0,1,0,True,1,True
55,Self-emp-not-inc,126840,10,1,1,Male,0,0,40,United-States,<=50K,0.0,0.0,False,0,0,0,True,1,True
44,Federal-gov,130749,13,4,1,Female,0,0,60,United-States,<=50K,0.0,0.0,False,1,0,1,False,1,True
24,Private,387663,10,4,1,Female,0,0,40,United-States,<=50K,0.0,0.0,True,0,1,0,False,1,True
50,Local-gov,220640,14,1,0,Female,0,0,50,United-States,>50K,0.0,0.0,False,1,0,1,False,1,False
22,Private,193089,9,1,1,Male,0,0,43,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
37,Private,180342,13,1,1,Male,0,0,45,United-States,<=50K,0.0,0.0,True,1,0,1,True,1,True
23,Private,121471,13,1,1,Female,0,0,40,United-States,<=50K,0.0,0.0,True,1,0,1,False,1,True
19,Private,187161,10,3,1,Female,0,0,25,United-States,<=50K,0.0,0.0,True,0,0,0,False,1,True
32,Private,227608,11,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,1,1,True,1,True
25,Private,248313,11,1,1,Female,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
41,Private,198196,9,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
28,Private,331381,13,1,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,1,0,1,True,1,True
29,Private,161857,9,1,0,Female,0,0,40,Columbia,<=50K,0.0,0.0,True,0,1,0,False,0,True
40,Self-emp-not-inc,154076,12,0,1,Male,0,0,60,United-States,<=50K,0.0,0.0,False,0,1,1,True,1,True
42,Local-gov,175674,5,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,False,0,1,0,True,1,True
40,Private,148316,9,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
25,Private,267284,9,2,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
25,Private,144334,9,3,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,1,True,1,True
35,Private,147548,9,0,1,Male,0,0,60,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
57,Self-emp-not-inc,130957,16,0,1,Male,0,1887,70,United-States,>50K,0.0,7.543273346705446,False,1,1,1,True,1,False
55,Private,179534,7,4,1,Female,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,0,False,1,True
20,Private,266015,10,3,1,Male,0,0,44,United-States,<=50K,0.0,0.0,True,0,0,1,True,1,True
37,Local-gov,175120,14,1,1,Male,0,0,45,United-States,<=50K,0.0,0.0,False,1,0,1,True,1,True
79,Private,121552,4,4,1,Male,0,0,5,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
50,Self-emp-inc,447144,14,0,1,Male,0,0,40,United-States,>50K,0.0,0.0,False,1,1,1,True,1,False
49,Private,40666,10,0,1,Male,0,0,50,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
37,Private,46385,9,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
29,Private,214925,14,1,1,Male,0,0,60,United-States,<=50K,0.0,0.0,True,1,0,1,True,1,True
51,Private,282744,13,0,1,Male,0,0,40,Canada,<=50K,0.0,0.0,True,1,1,0,True,0,True
18,Private,264017,10,3,1,Male,0,0,16,Canada,<=50K,0.0,0.0,True,0,0,0,True,0,True
46,Self-emp-not-inc,157117,9,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,False,0,1,0,True,1,True
61,Private,190682,9,1,1,Female,0,1669,50,United-States,<=50K,0.0,7.4205789054108005,True,0,0,0,False,1,True
34,Private,116910,9,0,1,Male,0,0,50,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
28,?,290267,13,1,1,Male,0,0,18,United-States,<=50K,0.0,0.0,False,1,0,0,True,1,True
34,Local-gov,382078,13,0,1,Male,3103,0,50,United-States,>50K,8.04044688130311,0.0,False,1,1,1,True,1,False
60,Private,128367,10,4,1,Male,3325,0,42,United-States,<=50K,8.109525659752872,0.0,True,0,0,1,True,1,True
39,Private,290321,6,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
17,Private,94774,6,3,1,Female,0,0,10,United-States,<=50K,0.0,0.0,True,0,0,0,False,1,True
48,Private,248059,13,0,1,Male,5013,0,45,United-States,<=50K,8.519989278718239,0.0,True,1,1,1,True,1,True
34,Private,324654,9,3,0,Male,0,0,40,China,<=50K,0.0,0.0,True,0,0,0,True,0,True
41,Private,98061,9,1,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
42,Private,208875,10,5,1,Female,0,0,40,El-Salvador,>50K,0.0,0.0,True,0,1,1,False,0,False
47,Private,140664,13,1,1,Male,0,0,45,United-States,<=50K,0.0,0.0,True,1,0,1,True,1,True
52,Private,133403,10,0,1,Male,0,0,55,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
55,Self-emp-not-inc,340171,9,1,1,Male,0,0,40,United-States,<=50K,0.0,0.0,False,0,0,0,True,1,True
21,Private,396790,9,3,1,Male,0,0,20,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
50,Local-gov,50459,9,0,1,Male,0,0,42,United-States,>50K,0.0,0.0,False,0,1,1,True,1,False
51,Private,138847,13,0,1,Male,0,0,40,United-States,>50K,0.0,0.0,True,1,1,1,True,1,False
35,Private,82552,9,4,1,Male,0,0,35,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
32,Private,128829,9,4,1,Female,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
36,Private,150548,9,1,1,Female,0,0,30,United-States,<=50K,0.0,0.0,True,0,0,0,False,1,True
21,Private,211601,10,3,1,Female,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
28,Private,285294,13,5,1,Female,15024,0,45,United-States,>50K,9.617470759403409,0.0,True,1,1,1,False,1,False
30,Private,203277,9,0,1,Male,0,0,60,United-States,>50K,0.0,0.0,True,0,1,0,True,1,False
20,?,122244,9,1,1,Female,0,0,28,United-States,<=50K,0.0,0.0,False,0,0,0,False,1,True
56,Private,81220,10,1,1,Female,0,0,40,Canada,<=50K,0.0,0.0,True,0,0,1,False,0,True
53,Private,130143,13,1,1,Male,0,0,45,United-States,<=50K,0.0,0.0,True,1,0,1,True,1,True
17,?,241021,8,3,0,Female,0,0,40,United-States,<=50K,0.0,0.0,False,0,0,0,False,1,True
54,Private,146834,9,1,1,Male,0,0,45,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
29,?,188675,10,3,1,Male,0,0,40,United-States,<=50K,0.0,0.0,False,0,0,0,True,1,True
39,Private,269548,2,0,1,Male,0,0,70,Mexico,<=50K,0.0,0.0,True,0,1,0,True,0,True
43,Private,147510,13,4,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,1,0,1,True,1,True
60,Private,152369,11,0,1,Male,0,0,60,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
54,Private,59840,9,1,1,Male,0,0,45,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
25,Self-emp-not-inc,113948,11,5,1,Female,0,0,45,United-States,<=50K,0.0,0.0,False,0,1,0,False,1,True
61,Self-emp-not-inc,176965,15,0,1,Male,0,0,50,United-States,>50K,0.0,0.0,False,0,1,1,True,1,False
64,Private,165020,7,0,1,Male,0,0,48,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
30,Private,209768,11,0,1,Male,0,0,40,United-States,>50K,0.0,0.0,True,0,1,0,True,1,False
30,Private,97521,13,0,1,Male,0,0,50,United-States,>50K,0.0,0.0,True,1,1,1,True,1,False
43,Self-emp-not-inc,293809,15,0,1,Male,0,0,20,United-States,<=50K,0.0,0.0,False,0,1,1,True,1,True
53,Private,283320,13,1,1,Female,0,0,40,United-States,<=50K,0.0,0.0,True,1,0,1,False,1,True
28,?,230704,9,1,1,Male,0,0,40,United-States,<=50K,0.0,0.0,False,0,0,0,True,1,True
23,Private,13769,10,0,0,Male,0,0,30,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
46,Local-gov,324561,14,5,1,Female,0,0,45,United-States,>50K,0.0,0.0,False,1,1,1,False,1,False
36,Private,280169,14,0,1,Male,0,0,50,United-States,>50K,0.0,0.0,True,1,1,1,True,1,False
33,Private,219619,14,0,1,Male,15024,0,40,United-States,>50K,9.617470759403409,0.0,True,1,1,1,True,1,False
60,Private,186000,6,1,1,Female,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,0,False,1,True
59,Private,66440,9,4,1,Female,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
43,Private,48193,12,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,1,1,True,1,True
17,Self-emp-inc,254859,7,3,1,Male,0,0,20,United-States,<=50K,0.0,0.0,False,0,0,1,True,1,True
19,Private,151506,9,3,1,Female,0,0,30,United-States,<=50K,0.0,0.0,True,0,0,0,False,1,True
84,Private,132806,9,1,1,Female,0,0,13,United-States,<=50K,0.0,0.0,True,0,0,0,False,1,True
25,Private,367306,10,3,1,Female,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
31,Private,243605,13,4,1,Female,0,1380,40,Cuba,<=50K,0.0,7.2305631534092925,True,1,0,1,False,0,True
30,Private,59496,10,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
33,Private,37274,13,0,1,Male,0,0,65,United-States,<=50K,0.0,0.0,True,1,1,1,True,1,True
73,?,144872,9,0,1,Male,0,0,25,Canada,<=50K,0.0,0.0,False,0,1,0,True,0,True
54,Self-emp-not-inc,230951,13,0,1,Male,0,0,40,United-States,>50K,0.0,0.0,False,1,1,1,True,1,False
48,Federal-gov,96854,10,1,1,Male,0,0,30,United-States,<=50K,0.0,0.0,False,0,0,1,True,1,True
27,Private,190525,11,4,1,Male,0,0,45,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
39,Local-gov,124685,12,0,0,Male,0,0,50,United-States,<=50K,0.0,0.0,False,0,1,1,True,1,True
32,Private,159589,9,3,1,Male,0,0,50,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
50,Private,302372,13,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,1,1,1,True,1,True
34,Self-emp-not-inc,198664,13,0,0,Male,15024,0,70,South,>50K,9.617470759403409,0.0,False,1,1,0,True,0,False
39,State-gov,152023,7,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,False,0,1,0,True,1,True
31,Private,156493,10,0,1,Male,0,0,40,United-States,>50K,0.0,0.0,True,0,1,1,True,1,False
41,Local-gov,134524,11,4,1,Female,0,0,45,United-States,<=50K,0.0,0.0,False,0,0,0,False,1,True
30,Private,340917,10,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
32,Private,190511,10,0,1,Male,0,0,40,United-States,>50K,0.0,0.0,True,0,1,1,True,1,False
26,Private,112754,11,0,1,Male,0,0,65,United-States,>50K,0.0,0.0,True,0,1,0,True,1,False
17,Private,191260,5,3,1,Male,1055,0,24,United-States,<=50K,6.962243464266207,0.0,True,0,0,0,True,1,True
28,Private,46987,11,3,1,Female,2174,0,36,United-States,<=50K,7.684783943522785,0.0,True,0,0,1,False,1,True
56,?,188166,9,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,False,0,1,0,True,1,True
25,Private,132749,7,4,1,Female,0,0,12,United-States,<=50K,0.0,0.0,True,0,0,0,False,1,True
24,Local-gov,196816,10,1,1,Male,0,0,50,United-States,<=50K,0.0,0.0,False,0,0,0,True,1,True
34,Private,157446,9,4,1,Male,0,0,45,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
22,Private,285580,13,3,1,Male,0,0,45,United-States,<=50K,0.0,0.0,True,1,0,1,True,1,True
29,Private,183627,7,1,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
25,Private,40915,13,1,1,Female,0,0,40,United-States,>50K,0.0,0.0,True,1,0,1,False,1,False
51,Private,201062,9,2,1,Female,0,0,40,Jamaica,<=50K,0.0,0.0,True,0,1,0,False,0,True
22,Self-emp-inc,437161,9,4,1,Female,0,0,40,United-States,<=50K,0.0,0.0,False,0,0,1,False,1,True
44,Private,242619,10,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
40,Private,190621,10,2,1,Female,0,0,55,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
57,Local-gov,139095,9,4,1,Female,0,0,40,United-States,<=50K,0.0,0.0,False,0,0,1,False,1,True
36,Private,180150,8,1,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
17,Private,91931,7,3,1,Female,0,0,23,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
60,Federal-gov,165630,9,0,1,Male,0,1977,40,United-States,>50K,0.0,7.589841512182657,False,0,1,1,True,1,False
51,Private,302579,9,2,1,Female,0,0,30,United-States,<=50K,0.0,0.0,True,0,0,0,False,1,True
48,Private,328581,7,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
28,Private,174327,9,0,1,Male,0,0,50,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
46,Private,182533,13,4,0,Female,0,0,40,Philippines,<=50K,0.0,0.0,True,1,0,1,False,0,True
36,Private,176101,10,3,1,Male,2174,0,60,United-States,<=50K,7.684783943522785,0.0,True,0,0,0,True,1,True
24,Private,182504,10,3,1,Female,0,0,25,United-States,<=50K,0.0,0.0,True,0,0,0,False,1,True
54,Federal-gov,149596,13,5,1,Female,0,0,45,United-States,<=50K,0.0,0.0,False,1,1,1,False,1,True
45,Private,54314,5,1,1,Male,0,0,20,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
52,Private,199688,6,0,1,Male,0,0,45,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
63,Private,181153,9,0,1,Male,0,0,35,United-States,<=50K,0.0,0.0,True,0,1,1,True,1,True
36,Private,131414,10,1,1,Female,0,0,36,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
50,Private,148121,10,4,0,Female,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
38,State-gov,34364,14,1,1,Female,0,0,40,United-States,<=50K,0.0,0.0,False,1,0,1,False,1,True
63,Private,181863,13,1,1,Male,0,0,27,United-States,<=50K,0.0,0.0,True,1,0,1,True,1,True
31,Private,83446,9,4,1,Female,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,0,False,1,True
28,Private,98010,10,3,1,Female,0,0,40,United-States,<=50K,0.0,0.0,True,0,1,1,False,1,True
38,Private,402522,2,4,1,Male,0,0,40,Thailand,<=50K,0.0,0.0,True,0,0,0,True,0,True
27,Private,147951,9,2,1,Male,0,0,1,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
21,?,355686,9,3,1,Female,0,0,10,United-States,<=50K,0.0,0.0,False,0,0,0,False,1,True
46,Private,231515,12,1,1,Female,0,0,47,Cuba,<=50K,0.0,0.0,True,0,0,1,False,0,True
63,?,106648,9,0,1,Male,0,0,25,United-States,<=50K,0.0,0.0,False,0,1,0,True,1,True
36,Private,29814,7,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
60,Private,225883,10,4,1,Female,0,0,27,United-States,<=50K,0.0,0.0,True,0,0,1,False,1,True
24,Private,219140,13,1,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,1,0,1,True,1,True
43,Private,124692,13,0,1,Male,0,0,40,United-States,>50K,0.0,0.0,True,1,1,1,True,1,False
62,State-gov,199198,11,4,1,Female,0,0,40,United-States,<=50K,0.0,0.0,False,0,0,1,False,1,True
39,Self-emp-not-inc,65716,12,5,1,Female,0,0,40,United-States,>50K,0.0,0.0,False,0,1,1,False,1,False
41,State-gov,48997,9,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,False,0,1,0,True,1,True
37,Self-emp-not-inc,352882,9,1,0,Female,0,0,70,South,>50K,0.0,0.0,False,0,0,1,False,0,False
30,Private,356882,16,3,1,Male,0,0,20,United-States,<=50K,0.0,0.0,True,1,0,1,True,1,True
33,Private,181372,14,5,1,Female,0,0,50,United-States,>50K,0.0,0.0,True,1,1,1,False,1,False
41,Federal-gov,355918,9,0,1,Male,0,0,40,United-States,>50K,0.0,0.0,False,0,1,1,True,1,False
62,Private,92178,6,0,1,Male,0,0,40,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
46,Private,129007,13,0,1,Male,0,1977,40,United-States,>50K,0.0,7.589841512182657,True,1,1,1,True,1,False
52,Self-emp-inc,134854,9,0,1,Male,0,0,40,United-States,>50K,0.0,0.0,False,0,1,1,True,1,False
54,Self-emp-not-inc,226497,10,0,1,Male,0,0,50,United-States,<=50K,0.0,0.0,False,0,1,1,True,1,True
18,Private,407436,9,3,1,Male,0,0,30,United-States,<=50K,0.0,0.0,True,0,0,0,True,1,True
23,Private,235853,9,0,1,Male,0,0,45,United-States,<=50K,0.0,0.0,True,0,1,1,True,1,True
49,Local-gov,226871,9,0,1,Male,0,0,40,United-States,>50K,0.0,0.0,False,0,1,0,True,1,False
31,Private,180551,9,5,1,Female,0,0,40,United-States,>50K,0.0,0.0,True,0,1,1,False,1,False
49,Private,187308,10,2,1,Male,0,0,35,United-States,<=50K,0.0,0.0,True,0,1,0,True,1,True
34,Private,200192,10,1,1,Female,0,0,40,United-States,<=50K,0.0,0.0,True,0,0,0,False,1,True
27,Federal-gov,276776,10,0,1,Male,0,0,40,United-States,>50K,0.0,0.0,False,0,1,1,True,1,False
55,Self-emp-inc,392325,13,0,1,Male,99999,0,60,United-States,>50K,11.512925464970229,0.0,False,1,1,1,True,1,False
40,Private,193882,9,0,1,Male,0,0,45,United-States,>50K,0.0,0.0,True,0,1,1,True,1,False
41,Private,163287,13,1,1,Male,0,0,48,United-States,<=50K,0.0,0.0,True,1,0,0,True,1,True
30,Self-emp-inc,443546,11,0,1,Male,0,0,35,United-States,<=50K,0.0,0.0,False,0,1,1,True,1,True
76,?,172637,10,0,1,Male,0,0,20,United-States,>50K,0.0,0.0,False,0,1,0,True,1,False
